9.574267454980167713e+01,9.828934809857264554e+01
9.708266326327780860e+01,1.005431550636411089e+02
7.554454852855458036e+00,-5.598692438392403936e+00
3.872718962603063808e+00,8.562445819048853934e-01
3.736193383985384919e+00,-1.663683680872439785e-01
7.913978517130638934e+00,-2.464861886084698472e+00
5.568835277335442591e+00,4.446344877117314742e-01
7.311056912830462551e+00,-4.781476307939464654e+00
7.761720767995672787e+00,-4.445606263362641641e+00
8.628030469664546231e+00,-5.341046973827274336e+00
-9.515629328458076186e-01,-2.591444433275434722e+00
5.953105690149671503e+00,-3.250761937863848594e-01
6.526679969091375710e+00,3.048014014301149377e+00
-4.654782283577518776e-02,-9.286716466402866743e-02
6.141576972119802136e+00,-5.177913657129662006e+00
6.698106371378186985e+00,2.028169810644300797e-01
4.120787370259965776e+00,1.107268396909275587e+00
6.007080552248820204e+00,8.141808587558753141e-01
7.110632873480883021e+00,-2.089387389066751588e+00
-2.920114256203805159e+00,-2.402118538474275589e+00
5.174931438817878870e+00,-2.333421406305015156e-01
4.802906300003781936e+00,1.687991012530936086e+00
6.077720310104748336e-01,-3.001734706653355289e+00
4.419294618398438068e+00,-9.637076601402196907e-01
8.292189273171469921e+00,-5.072503463394009593e+00
6.737929343299287055e+00,-2.987962462499358374e+00
-1.415202085548294741e+00,-2.784376571026699665e+00
-1.625537482659570321e+00,-3.711721257569165378e+00
8.218078018657415384e+00,-5.032080642590115005e+00
8.232454632860187971e+00,-3.421020230264682382e+00
-1.266389395415471242e+00,-2.354046405494216732e+00
8.335812861191582712e+00,-3.224072936354861696e+00
3.533916897296294213e+00,-1.865835520103977796e-01
8.405444205562577764e+00,-4.063090272448192763e+00
8.515919687404400307e+00,-4.811682043433927802e+00
4.633811470531216337e+00,-8.349749439433697962e-01
8.064794000064152257e+00,-3.216616304789712277e+00
-2.011025045461943606e+00,-4.515371985351767314e+00
3.410943763892356984e+00,7.346211063621721493e-01
-3.137563136898046778e+00,-3.324914700073145379e+00
7.558117248806621724e+00,-4.243257414208161826e+00
3.272039911990843208e+00,1.070532974054823505e+00
